Record_ID,Timestamp,Container_ID,Shipment_ID,Product_Name,Origin_City,Destination_City,Temperature_C,Humidity_percentage,Vibration_Level,Travel_Distance_KM,Remaining_Distance_KM,Transit_Time_Hours,Shelf_Life_Remaining_Hours,Spoilage_Risk_percentage,Quality_Score,Product_Weight_KG,Market_Price_per_KG,Estimated_Revenue,Estimated_Loss,Arbitrage_Profit,Recommended_Action,Alert_Level
8858,20:00.7,CONT-9857,SHIP-13857,Mango,Nagpur,Kolkata,23.76,81.42,5.2,1217,173.71,21.87,229,71.21,28.79,1340,71,95140,67748.42,27391.58,Reroute,Red
14741,58:00.7,CONT-15740,SHIP-19740,Mango,Nashik,Kolkata,,69.01,2.72,2322,1858.61,37.87,151,67.81,32.19,3936,113,444768,301575.04,143192.96,Immediate Delivery,Yellow
23987,00:00.7,CONT-24986,SHIP-28986,Tomato,Chennai,Ahmedabad,16.76,60.64,4.44,945,102.19,19.63,175,47.55,52.45,2939,120,352680,167698.32,184981.68,Immediate Delivery,Yellow
11583,55:00.7,CONT-12582,SHIP-16582,Potato,Nashik,Jaipur,18.74,49.52,3.07,1799,158.8,28.52,184,52.41,47.59,1461,113,165093,86520.95,78572.05,Immediate Delivery,Yellow
9987,17:00.7,CONT-10986,SHIP-14986,Tomato,Pune,Lucknow,16.1,,5.09,2156,793.06,47.47,56,61.47,38.53,3158,164,517912,318384.62,199527.38,Immediate Delivery,Yellow
71,02:00.7,CONT-1070,SHIP-5070,Mango,Nashik,Lucknow,14.26,58.72,4.95,1547,791.62,24.78,207,44.87,55.13,1815,96,174240,78186.68,96053.32,Immediate Delivery,Yellow
5508,01:00.7,CONT-6507,SHIP-10507,Apple,Bengaluru,Ahmedabad,19.18,67.26,4.76,1593,150.33,31.81,122,62.35,37.65,714,159,113526,70783.06,42742.94,Immediate Delivery,Yellow
13978,11:00.7,CONT-14977,SHIP-18977,Potato,Bengaluru,Mumbai,16.34,76.9,2.44,2139,487.04,43.99,119,67.82,32.18,4551,72,327672,222239.35,105432.65,Immediate Delivery,Yellow
18967,32:00.7,CONT-19966,SHIP-23966,Tomato,Hyderabad,Lucknow,17.56,79.72,2.09,2368,1058.26,35.66,207,66.4,33.6,2540,93,236220,156857.32,79362.68,Immediate Delivery,Yellow
1880,01:00.7,CONT-2879,SHIP-6879,Avocado,Chennai,Ahmedabad,11.36,67.85,5.66,1567,922.29,25.27,108,43.02,56.98,2727,177,482679,207661.78,275017.22,Immediate Delivery,Yellow
8505,44:00.7,CONT-9504,SHIP-13504,Banana,Chennai,Mumbai,20,69.39,4.65,940,491.5,18.36,172,56.77,43.23,3769,56,211064,119825.86,91238.14,Immediate Delivery,Yellow
21621,23:00.7,CONT-22620,SHIP-26620,Tomato,Bengaluru,Kolkata,12.5,71.98,3.89,1569,898.17,22.62,201,45.36,54.64,2149,40,85960,38991.25,46968.75,Immediate Delivery,Yellow
27842,51:00.7,CONT-28841,SHIP-32841,Potato,Nashik,Ahmedabad,18.24,61.8,3.72,727,536.32,10.92,216,45.75,54.25,2366,132,312312,142890.18,169421.82,Immediate Delivery,Yellow
21370,52:00.7,CONT-22369,SHIP-26369,Grapes,Chennai,Ahmedabad,18.68,55.44,5.28,1666,1346.06,34.94,135,58.5,41.5,2050,41,84050,49166.58,34883.42,Immediate Delivery,Yellow
7072,48:00.7,CONT-8071,SHIP-12071,Mango,Bengaluru,Mumbai,,75.94,,1112,796.8,19.67,77,50.81,49.19,2282,122,278404,141451.6,136952.4,Immediate Delivery,Yellow
10756,16:00.7,CONT-11755,SHIP-15755,Tomato,Nagpur,Ahmedabad,22.04,67.17,3.04,750,188.89,11.45,82,55.81,44.19,2552,50,127600,71216.45,56383.55,Immediate Delivery,Yellow
21325,45:00.7,CONT-22324,SHIP-26324,Tomato,Nashik,Delhi,19.47,85.37,4.73,1944,847.2,37.54,186,73.61,26.39,1904,139,264656,194802.81,69853.19,Reroute,Red
4559,54:00.7,CONT-5558,SHIP-9558,Potato,Hyderabad,Jaipur,19.57,59.51,3.02,1432,671.92,24.02,186,55.35,44.65,4566,48,219168,121310.04,97857.96,Immediate Delivery,Yellow
24829,06:00.7,CONT-25828,SHIP-29828,Mango,Nashik,Jaipur,26.8,63.83,4.74,1593,451.04,34.24,180,77.68,22.32,3847,134,515498,400438.06,115059.94,Reroute,Red
24011,40:00.7,CONT-25010,SHIP-29010,Avocado,Bengaluru,Delhi,14.39,,4,790,225.34,14.3,183,46.81,53.19,2408,177,426216,199510.93,226705.07,Immediate Delivery,Yellow
20494,39:00.7,CONT-21493,SHIP-25493,Mango,Chennai,Lucknow,13.6,81.15,1.58,436,383.48,6.78,155,41.74,58.26,3539,172,608708,254061.96,354646.04,Immediate Delivery,Yellow
5504,49:00.7,CONT-6503,SHIP-10503,Banana,Chennai,Kolkata,22.89,70.6,3.41,1955,1525.28,31.1,163,70.67,29.33,759,59,44781,31647.76,13133.24,Reroute,Red
2207,44:00.7,CONT-3206,SHIP-7206,Banana,Nagpur,Kolkata,21.54,65.41,4.9,1660,665.16,25.48,95,62.54,37.46,4453,169,752557,470655.17,281901.83,Immediate Delivery,Yellow
1810,29:00.7,CONT-2809,SHIP-6809,Mango,Bengaluru,Jaipur,12.06,67.54,6.09,2043,113.43,38.62,50,52.32,47.68,3183,135,429705,224802.22,204902.78,Immediate Delivery,Yellow
14447,34:00.7,CONT-15446,SHIP-19446,Tomato,Chennai,Kolkata,17.92,79.18,3.39,1335,846.2,24.39,96,60.14,39.86,3306,80,264480,159062.13,105417.87,Immediate Delivery,Yellow
23429,56:00.7,CONT-24428,SHIP-28428,Avocado,Nashik,Kolkata,19.53,58.52,5.03,686,99.76,9.8,149,46.35,53.65,4586,170,779620,361330.92,418289.08,Immediate Delivery,Yellow
27189,58:00.7,CONT-28188,SHIP-32188,Avocado,Nagpur,Ahmedabad,21.06,65.03,4.46,2332,352.03,50.32,115,76.32,23.68,4497,60,269820,205931.21,63888.79,Reroute,Red
9575,35:00.7,CONT-10574,SHIP-14574,Orange,Hyderabad,Kolkata,14.27,65.57,2.65,2328,1601.35,38,75,55.57,44.43,4994,102,509388,283081.01,226306.99,Immediate Delivery,Yellow
7031,33:00.7,CONT-8030,SHIP-12030,Potato,Nagpur,Lucknow,16.72,60.42,3.99,497,351.42,7.23,94,39.95,60.05,3542,132,467544,186787.15,280756.85,Continue,Green
20352,18:00.7,CONT-21351,SHIP-25351,Apple,Hyderabad,Jaipur,16.57,75.15,2.95,1482,467.16,23.98,181,55.58,44.42,3113,169,526097,292405.25,233691.75,Immediate Delivery,Yellow
5100,37:00.7,CONT-6099,SHIP-10099,Banana,Pune,Kolkata,16.2,78.97,5.84,2392,523.59,38.39,176,65.02,34.98,2695,44,118580,77097.19,41482.81,Immediate Delivery,Yellow
12456,00:00.7,CONT-13455,SHIP-17455,Mango,Hyderabad,Kolkata,22.35,68.8,4.26,1647,667.63,34.24,36,70.76,29.24,4839,120,580680,410876.55,169803.45,Reroute,Red
18392,14:00.7,CONT-19391,SHIP-23391,Grapes,Chennai,Ahmedabad,11.52,58.01,5.53,353,194.34,5.24,137,27.37,72.63,3702,97,359094,98298.1,260795.9,Continue,Green
2443,12:00.7,CONT-3442,SHIP-7442,Orange,Pune,Mumbai,16.55,57.77,,2067,919.93,32.12,193,53.48,46.52,2748,120,329760,176357.19,153402.81,Immediate Delivery,Yellow
26531,34:00.7,CONT-27530,SHIP-31530,Banana,Bengaluru,Lucknow,24.76,71.07,5.53,2117,1792.59,39,197,79.34,20.66,3010,133,400330,317617.81,82712.19,Reroute,Red
29900,21:00.7,CONT-30899,SHIP-34899,Orange,Hyderabad,Delhi,22.06,,2.48,505,203.72,8.54,210,57.27,42.73,546,136,74256,42528.1,31727.9,Immediate Delivery,Yellow
5124,50:00.7,CONT-6123,SHIP-10123,Potato,Pune,Mumbai,15.87,50.91,3.65,823,555.26,17.37,153,40.52,59.48,3523,154,542542,219832.09,322709.91,Immediate Delivery,Yellow
2221,15:00.7,CONT-3220,SHIP-7220,Grapes,Pune,Jaipur,13.9,61.57,,1737,296.67,30.04,38,48.45,51.55,4593,119,546567,264832.91,281734.09,Immediate Delivery,Yellow
6246,28:00.7,CONT-7245,SHIP-11245,Banana,Nashik,Delhi,14.23,69.1,4.54,2327,1674.62,34.92,89,55.06,44.94,1656,93,154008,84789.25,69218.75,Immediate Delivery,Yellow
20479,48:00.7,CONT-21478,SHIP-25478,Banana,Hyderabad,Jaipur,15.09,59.22,4.39,1730,837.13,29.59,185,49.62,50.38,3003,132,396396,196675.32,199720.68,Immediate Delivery,Yellow
223,46:00.7,CONT-1222,SHIP-5222,Potato,Chennai,Lucknow,20.95,61.78,4.46,2038,1264.33,36.83,32,66.7,33.3,2869,163,467647,311927.39,155719.61,Immediate Delivery,Yellow
12386,23:00.7,CONT-13385,SHIP-17385,Grapes,Bengaluru,Jaipur,11.67,79.31,1.84,2090,353.22,39.25,132,56.62,43.38,3694,88,325072,184040.44,141031.56,Immediate Delivery,Yellow
656,48:00.7,CONT-1655,SHIP-5655,Tomato,Nagpur,Delhi,9.93,68.14,5.77,1076,524.45,17.83,52,35.82,64.18,919,62,56978,20406.76,36571.24,Continue,Green
6439,44:00.7,CONT-7438,SHIP-11438,Potato,Nashik,Jaipur,,59.75,1.51,2065,909.25,37.25,73,58.45,41.55,4781,157,750617,438740.45,311876.55,Immediate Delivery,Yellow
17256,59:00.7,CONT-18255,SHIP-22255,Mango,Hyderabad,Kolkata,15.97,59.95,5.29,1922,524.33,30.53,74,52.23,47.77,2693,60,161580,84397.49,77182.51,Immediate Delivery,Yellow
9364,43:00.7,CONT-10363,SHIP-14363,Potato,Pune,Mumbai,20.06,69.26,2.98,675,361.26,9.69,32,51.63,48.37,3580,143,511940,264320.36,247619.64,Immediate Delivery,Yellow
19876,44:00.7,CONT-20875,SHIP-24875,Grapes,Nagpur,Mumbai,17.01,41.59,3.42,1577,541.82,34.34,89,49.25,50.75,3644,131,477364,235120.98,242243.02,Immediate Delivery,Yellow
28788,26:00.7,CONT-29787,SHIP-33787,Orange,Bengaluru,Jaipur,17.74,78.95,3.04,1977,849.62,38.11,122,67.93,32.07,3848,173,665704,452187.92,213516.08,Immediate Delivery,Yellow
9428,00:00.7,CONT-10427,SHIP-14427,Orange,Bengaluru,Lucknow,25.73,54.48,3.15,1425,364,30.94,103,69.82,30.18,3923,163,639449,446459.73,192989.27,Immediate Delivery,Yellow
323,38:00.7,CONT-1322,SHIP-5322,Orange,Chennai,Lucknow,15.42,61.76,1.32,738,645.85,15.66,193,42.94,57.06,3748,140,524720,225297.86,299422.14,Immediate Delivery,Yellow
21190,52:00.7,CONT-22189,SHIP-26189,Tomato,Hyderabad,Kolkata,14.37,64.52,3.43,587,369.81,11.72,104,39.57,60.43,790,123,97170,38452.77,58717.23,Continue,Green
7722,01:00.7,CONT-8721,SHIP-12721,Grapes,Chennai,Lucknow,13.02,58.23,3.38,1955,1211.51,28.23,42,44.26,55.74,893,150,133950,59286.28,74663.72,Immediate Delivery,Yellow
29238,17:00.7,CONT-30237,SHIP-34237,Grapes,Nashik,Delhi,18.51,64.25,2.99,940,65.74,16.07,200,50.37,49.63,1449,135,195615,98526.9,97088.1,Immediate Delivery,Yellow
29541,18:00.7,CONT-30540,SHIP-34540,Apple,Nagpur,Lucknow,15.36,66.51,4.65,1531,183.19,21.89,25,48.46,51.54,4302,179,770058,373192.16,396865.84,Immediate Delivery,Yellow
5145,16:00.7,CONT-6144,SHIP-10144,Tomato,Nagpur,Delhi,17.7,66.82,4.72,1864,829.91,36.03,145,61.74,38.26,2435,40,97400,60131.22,37268.78,Immediate Delivery,Yellow
20264,08:00.7,CONT-21263,SHIP-25263,Grapes,Nashik,Delhi,21.73,80.89,2.01,1007,716.81,15.46,235,63.09,36.91,2029,54,109566,69126.47,40439.53,Immediate Delivery,Yellow
23138,12:00.7,CONT-24137,SHIP-28137,Apple,Nashik,Ahmedabad,9.42,88.71,3.65,1653,1044.21,30.57,101,50.66,49.34,3530,91,321230,162748.56,158481.44,Immediate Delivery,Yellow
9518,50:00.7,CONT-10517,SHIP-14517,Orange,Hyderabad,Delhi,18.5,60.22,5.19,2081,1665.84,40.13,199,63.17,36.83,1959,61,119499,75481.95,44017.05,Immediate Delivery,Yellow
16027,53:00.7,CONT-17026,SHIP-21026,Banana,Pune,Kolkata,17.33,69.2,4.1,1825,1017.09,29.33,157,57.94,42.06,4343,58,251894,145951.92,105942.08,Immediate Delivery,Yellow
9775,31:00.7,CONT-10774,SHIP-14774,Apple,Nagpur,Jaipur,20.71,46.71,1.83,345,156.66,7.63,191,42.69,57.31,753,174,131022,55927.47,75094.53,Immediate Delivery,Yellow
9321,01:00.7,CONT-10320,SHIP-14320,Avocado,Bengaluru,Kolkata,13.09,77.7,5.46,1026,867.55,22.11,72,48.53,51.47,4480,81,362880,176113.74,186766.26,Immediate Delivery,Yellow
6485,31:00.7,CONT-7484,SHIP-11484,Banana,Nashik,Delhi,14.26,80.18,5.67,584,39.49,8.73,35,43.83,56.17,2699,64,172736,75704.6,97031.4,Immediate Delivery,Yellow
24135,13:00.7,CONT-25134,SHIP-29134,Mango,Nagpur,Ahmedabad,11.53,72.68,2.6,2465,605.29,39.04,62,53.57,46.43,4022,148,595256,318872.24,276383.76,Immediate Delivery,Yellow
6011,28:00.7,CONT-7010,SHIP-11010,Grapes,Nagpur,Mumbai,21.1,52.47,1.15,1483,1002.24,25.17,52,56.28,43.72,3908,41,160228,90183.98,70044.02,Immediate Delivery,Yellow
13727,28:00.7,CONT-14726,SHIP-18726,Mango,Nashik,Jaipur,16.75,68.7,2.36,2487,1422.51,37.24,189,61.33,38.67,1884,92,173328,106299.53,67028.47,Immediate Delivery,Yellow
10095,11:00.7,CONT-11094,SHIP-15094,Grapes,Hyderabad,Delhi,22.76,79.11,4.75,1560,1105.68,24.23,114,69.7,30.3,2480,149,369520,257568.09,111951.91,Immediate Delivery,Yellow
29082,22:00.7,CONT-30081,SHIP-34081,Apple,Pune,Mumbai,15.12,62.28,3.65,1675,1505.32,35.89,139,54.69,45.31,2106,81,170586,93286.57,77299.43,Immediate Delivery,Yellow
5732,59:00.7,CONT-6731,SHIP-10731,Tomato,Nagpur,Mumbai,18.16,54.45,4.73,1053,485.09,15.6,223,45.45,54.55,1290,72,92880,42215.82,50664.18,Immediate Delivery,Yellow
370,02:00.7,CONT-1369,SHIP-5369,Apple,Chennai,Mumbai,14.54,73.27,2.4,486,174.97,10.63,139,42.78,57.22,920,64,58880,25186.5,33693.5,Immediate Delivery,Yellow
7224,09:00.7,CONT-8223,SHIP-12223,Potato,Pune,Lucknow,17.58,61.29,2.97,1264,467.12,27.47,210,54.16,45.84,2585,94,242990,131597.36,111392.64,Immediate Delivery,Yellow
9062,35:00.7,CONT-10061,SHIP-14061,Grapes,Chennai,Jaipur,21.13,,3.73,2005,939.39,41.17,95,67.77,32.23,4150,98,406700,275630.22,131069.78,Immediate Delivery,Yellow
4122,52:00.7,CONT-5121,SHIP-9121,Apple,Hyderabad,Jaipur,21.89,71.6,2.43,304,73.84,4.5,111,53.11,46.89,3067,141,432447,229674.12,202772.88,Immediate Delivery,Yellow
15190,55:00.7,CONT-16189,SHIP-20189,Avocado,Bengaluru,Kolkata,16.19,46.77,3.34,333,18.98,4.93,65,32.05,67.95,2851,103,293653,94119.57,199533.43,Continue,Green
8414,01:00.7,CONT-9413,SHIP-13413,Tomato,Pune,Kolkata,14.77,68.15,5.48,2075,591.06,32.67,177,54.41,45.59,1434,96,137664,74901.02,62762.98,Immediate Delivery,Yellow
27009,07:00.7,CONT-28008,SHIP-32008,Mango,Nashik,Jaipur,16.26,60.68,4.79,2055,1729.7,31.23,87,53.54,46.46,4436,107,474652,254128.05,220523.95,Immediate Delivery,Yellow
6836,32:00.7,CONT-7835,SHIP-11835,Tomato,Chennai,Kolkata,16.74,70.2,3.99,1381,437.5,29.35,216,57.16,42.84,4625,143,661375,378036.58,283338.42,Immediate Delivery,Yellow
14495,55:00.7,CONT-15494,SHIP-19494,Apple,Nashik,Lucknow,17.62,67.71,3.93,2464,1099.94,49.24,195,69.87,30.13,4757,111,528027,368930.62,159096.38,Immediate Delivery,Yellow
7179,54:00.7,CONT-8178,SHIP-12178,Tomato,Pune,Mumbai,14.06,49.53,4.02,1070,420.07,23.54,33,40.06,59.94,733,93,68169,27310.35,40858.65,Immediate Delivery,Yellow
8201,45:00.7,CONT-9200,SHIP-13200,Orange,Nagpur,Ahmedabad,20.19,63.86,4.62,1161,585.05,17.69,202,54.55,45.45,4615,107,493805,269362.31,224442.69,Immediate Delivery,Yellow
1132,35:00.7,CONT-2131,SHIP-6131,Mango,Nashik,Kolkata,49,95,3.89,531,187.02,11.17,33,37.52,62.48,3690,55,202950,76139.9,126810.1,Continue,Green
2266,43:00.7,CONT-3265,SHIP-7265,Tomato,Nashik,Jaipur,19.31,58.64,1.6,2219,1949.31,39.32,205,63.67,36.33,3298,76,250648,159582.42,91065.58,Immediate Delivery,Yellow
6138,25:00.7,CONT-7137,SHIP-11137,Banana,Nashik,Jaipur,15.45,67.23,4.6,1661,773.16,29.24,193,53.34,46.66,921,59,54339,28986.37,25352.63,Immediate Delivery,Yellow
29672,05:00.7,CONT-30671,SHIP-34671,Potato,Chennai,Delhi,21.27,53.51,4.61,861,336.09,13.74,119,50.19,49.81,757,110,83270,41791.9,41478.1,Immediate Delivery,Yellow
5307,39:00.7,CONT-6306,SHIP-10306,Orange,Nashik,Lucknow,10.83,72.35,4.17,1852,564.79,37.2,31,50.93,49.07,2657,116,308212,156973.75,151238.25,Immediate Delivery,Yellow
23407,40:00.7,CONT-24406,SHIP-28406,Apple,Nagpur,Kolkata,19.6,52.37,3.27,1672,151.24,33.99,64,58.54,41.46,4483,65,291395,170569.23,120825.77,Immediate Delivery,Yellow
374,08:00.7,CONT-1373,SHIP-5373,Grapes,Pune,Delhi,18.04,63.01,,1710,754.99,29.76,95,57.14,42.86,2945,110,323950,185110.6,138839.4,Immediate Delivery,Yellow
4529,59:00.7,CONT-5528,SHIP-9528,Grapes,Chennai,Kolkata,19.99,54.02,4.51,569,454.63,11.79,134,46.66,53.34,3432,42,144144,67255.13,76888.87,Immediate Delivery,Yellow
14643,16:00.7,CONT-15642,SHIP-19642,Avocado,Nagpur,Kolkata,,62.19,2.63,853,380.87,13.16,225,45.55,54.45,4531,140,634340,288952.97,345387.03,Immediate Delivery,Yellow
26261,54:00.7,CONT-27260,SHIP-31260,Potato,Pune,Jaipur,26.58,59.55,4.32,234,92.02,5.13,165,58.06,41.94,3461,63,218043,126592.97,91450.03,Immediate Delivery,Yellow
10860,28:00.7,CONT-11859,SHIP-15859,Banana,Nagpur,Delhi,17.62,61.44,2.38,1643,1106.22,26.48,153,53.69,46.31,2911,64,186304,100035.18,86268.82,Immediate Delivery,Yellow
16554,49:00.7,CONT-17553,SHIP-21553,Grapes,Nagpur,Jaipur,14.95,60.06,2.68,2122,885.96,47.07,54,60.16,39.84,3973,153,607869,365708.76,242160.24,Immediate Delivery,Yellow
13817,03:00.7,CONT-14816,SHIP-18816,Banana,Pune,Mumbai,19.54,64.55,3.25,726,138.03,10.77,62,49.36,50.64,3500,134,469000,231514.33,237485.67,Immediate Delivery,Yellow
10570,47:00.7,CONT-11569,SHIP-15569,Mango,Chennai,Jaipur,26.28,56.04,3.07,281,166.14,4.73,179,55.81,44.19,2643,145,383235,213882.67,169352.33,Immediate Delivery,Yellow
12216,29:00.7,CONT-13215,SHIP-17215,Mango,Nagpur,Kolkata,20.78,61.81,2.27,1480,509.27,29.8,204,62.16,37.84,3654,173,632142,392916.29,239225.71,Immediate Delivery,Yellow
20969,16:00.7,CONT-21968,SHIP-25968,Potato,Bengaluru,Lucknow,21.35,66.59,4.42,2325,389.57,47.96,27,76.11,23.89,2122,148,314056,239036.67,75019.33,Reroute,Red
21403,21:00.7,CONT-22402,SHIP-26402,Mango,Hyderabad,Mumbai,17.88,49.05,4.24,2237,1524.65,44.01,63,59.79,40.21,1062,83,88146,52705.82,35440.18,Immediate Delivery,Yellow
5639,25:00.7,CONT-6638,SHIP-10638,Tomato,Hyderabad,Delhi,20.19,75.66,4.33,2421,1635.2,39.24,239,72.18,27.82,2461,178,438058,316208.38,121849.62,Reroute,Red
2076,57:00.7,CONT-3075,SHIP-7075,Apple,Bengaluru,Jaipur,16.47,72.72,2.54,1343,1142.35,24.51,225,54.73,45.27,3395,169,573755,314039.1,259715.9,Immediate Delivery,Yellow
8317,24:00.7,CONT-9316,SHIP-13316,Banana,Chennai,Kolkata,20.18,76.67,3.6,304,41.27,4.79,152,51.91,48.09,2343,168,393624,204312.32,189311.68,Immediate Delivery,Yellow
7489,53:00.7,CONT-8488,SHIP-12488,Apple,Pune,Delhi,19.58,67.77,2.77,1686,1302.33,35.56,81,65.61,34.39,1662,162,269244,176643.58,92600.42,Immediate Delivery,Yellow
11306,19:00.7,CONT-12305,SHIP-16305,Mango,Pune,Jaipur,19.44,67.85,2.87,1099,73.52,17.83,122,54.72,45.28,3552,103,365856,200196.99,165659.01,Immediate Delivery,Yellow
5964,10:00.7,CONT-6963,SHIP-10963,Grapes,Pune,Kolkata,23.98,68.23,3.6,624,104.46,12.05,223,60.48,39.52,847,145,122815,74274.73,48540.27,Immediate Delivery,Yellow
23167,06:00.7,CONT-24166,SHIP-28166,Apple,Hyderabad,Mumbai,15.69,77.09,2.1,1049,246.22,17.59,99,50.78,49.22,3004,131,393524,199830.85,193693.15,Immediate Delivery,Yellow
2917,13:00.7,CONT-3916,SHIP-7916,Banana,Nashik,Ahmedabad,26.17,58.4,2.54,2171,272.34,44.38,31,80.33,19.67,3756,,522084,419404.01,102679.99,Reroute,Red
22001,37:00.7,CONT-23000,SHIP-27000,Banana,Pune,Lucknow,19.82,68.31,3.88,909,470.25,17.91,216,55.71,44.29,1694,41,69454,38689.81,30764.19,Immediate Delivery,Yellow
1419,02:00.7,CONT-2418,SHIP-6418,Tomato,Nagpur,Kolkata,19.49,38.85,2.67,1091,367.16,15.88,26,42.04,57.96,1160,42,48720,20482.37,28237.63,Immediate Delivery,Yellow
25084,49:00.7,CONT-26083,SHIP-30083,Potato,Hyderabad,Lucknow,22.9,75,7.15,2222,149.19,35.57,203,75.14,24.86,2401,124,297724,223697.5,74026.5,Reroute,Red
12803,15:00.7,CONT-13802,SHIP-17802,Banana,Nashik,Delhi,25.43,61.55,4.97,2194,1225.4,31.46,147,72.36,27.64,4574,145,663230,479935.01,183294.99,Reroute,Red
11759,28:00.7,CONT-12758,SHIP-16758,Banana,Hyderabad,Jaipur,25.44,67.49,3.7,2170,373.33,47.96,159,84.66,15.34,4615,60,276900,234433.65,42466.35,Reroute,Red
19109,22:00.7,CONT-20108,SHIP-24108,Mango,Nashik,Lucknow,16.33,64.75,4.6,1418,910.53,20.69,144,48.97,51.03,1919,166,318554,156008.28,162545.72,Immediate Delivery,Yellow
26626,12:00.7,CONT-27625,SHIP-31625,Tomato,Nashik,Kolkata,14.84,68.98,5.75,270,150.74,3.99,145,37.67,62.33,520,150,78000,29383.7,48616.3,Continue,Green
26759,02:00.7,CONT-27758,SHIP-31758,Tomato,Pune,Jaipur,15.12,65.29,4.56,1449,778.17,23.34,51,48.36,51.64,2556,104,265824,128542.86,137281.14,Immediate Delivery,Yellow
11598,18:00.7,CONT-12597,SHIP-16597,Mango,Nashik,Delhi,21.33,67,4.77,567,113.72,12.22,121,54.79,45.21,3162,69,218178,119534.74,98643.26,Immediate Delivery,Yellow
28729,53:00.7,CONT-29728,SHIP-33728,Potato,Nagpur,Lucknow,22.04,66.69,4.35,1764,479.17,27.71,185,65.38,34.62,4264,72,307008,200714.13,106293.87,Immediate Delivery,Yellow
7577,00:00.7,CONT-8576,SHIP-12576,Grapes,Hyderabad,Jaipur,23.5,71.83,3.48,2270,1419.33,35.91,214,75.28,24.72,625,119,74375,55992.52,18382.48,Reroute,Red
9126,34:00.7,CONT-10125,SHIP-14125,Banana,Bengaluru,Delhi,19.29,65.65,3.93,683,451.47,9.81,79,48.73,51.27,3896,117,455832,222129.15,233702.85,Immediate Delivery,Yellow
116,44:00.7,CONT-1115,SHIP-5115,Orange,Nashik,Kolkata,14.37,51.79,3.95,1999,1795.41,31.62,133,46.43,53.57,3651,,540348,250882.39,289465.61,Immediate Delivery,Yellow
12050,56:00.7,CONT-13049,SHIP-17049,Potato,Hyderabad,Ahmedabad,17.98,57.06,3.65,1971,510.19,40.9,127,61.32,38.68,4528,77,348656,213787.48,134868.52,Immediate Delivery,Yellow
11194,01:00.7,CONT-12193,SHIP-16193,Mango,Nagpur,Kolkata,22.41,55.69,4.92,673,34.01,10.71,62,51.51,48.49,4051,71,287621,148161.16,139459.84,Immediate Delivery,Yellow
29220,50:00.7,CONT-30219,SHIP-34219,Grapes,Chennai,Kolkata,18.57,57.03,4.16,2412,476.17,39.9,152,61.9,38.1,2258,140,316120,195662.92,120457.08,Immediate Delivery,Yellow
29894,20:00.7,CONT-30893,SHIP-34893,Tomato,Hyderabad,Ahmedabad,18.34,72.54,5.68,1740,1214.91,30.2,199,61.81,38.19,938,60,56280,34785.28,21494.72,Immediate Delivery,Yellow
23451,24:00.7,CONT-24450,SHIP-28450,Apple,Nagpur,Kolkata,16.86,65.5,3.73,2238,392.57,43,95,63.71,36.29,4099,77,315623,201079.6,114543.4,Immediate Delivery,Yellow
11732,49:00.7,CONT-12731,SHIP-16731,Tomato,Hyderabad,Kolkata,13.77,53.79,3.17,388,137.93,5.69,186,30.47,69.53,1942,65,126230,38459.82,87770.18,Continue,Green
22503,13:00.7,CONT-23502,SHIP-27502,Apple,Bengaluru,Ahmedabad,11.56,79.3,5.3,760,84.47,16.16,111,42.54,57.46,4822,91,438802,186676.14,252125.86,Immediate Delivery,Yellow
12132,48:00.7,CONT-13131,SHIP-17131,Grapes,Nashik,Delhi,21.69,67.49,7.05,1389,841.1,21.37,198,61.19,38.81,2047,103,210841,129016.97,81824.03,Immediate Delivery,Yellow
8693,06:00.7,CONT-9692,SHIP-13692,Tomato,Hyderabad,Mumbai,18.72,60.9,4.46,1974,1236.36,39.59,163,63.57,36.43,1138,126,143388,91146.12,52241.88,Immediate Delivery,Yellow
11277,48:00.7,CONT-12276,SHIP-16276,Grapes,Nagpur,Ahmedabad,17.18,70.97,1.45,416,126.82,6.43,193,44.62,55.38,2379,158,375882,167704.06,208177.94,Immediate Delivery,Yellow
8337,27:00.7,CONT-9336,SHIP-13336,Orange,Nashik,Jaipur,14.49,68.31,3.87,740,270.14,15.53,179,43.62,56.38,3428,115,394220,171974.07,222245.93,Immediate Delivery,Yellow
21583,12:00.7,CONT-22582,SHIP-26582,Tomato,Bengaluru,Mumbai,12.33,71.32,2.63,2215,390.23,33.44,167,51.24,48.76,2342,106,248252,127210.51,121041.49,Immediate Delivery,Yellow
24852,15:00.7,CONT-25851,SHIP-29851,Mango,Bengaluru,Mumbai,13.56,69.51,1.24,913,625.61,16.83,100,43.03,56.97,4696,108,507168,218222.05,288945.95,Immediate Delivery,Yellow
21489,32:00.7,CONT-22488,SHIP-26488,Tomato,Chennai,Delhi,10.6,74.81,3.76,614,370.99,11.09,91,35.78,64.22,4354,111,483294,172944.66,310349.34,Continue,Green
17582,11:00.7,CONT-18581,SHIP-22581,Grapes,Pune,Delhi,13.41,63.67,3.18,2238,121.53,42.11,25,55.55,44.45,3834,111,425574,236417.34,189156.66,Immediate Delivery,Yellow
20458,38:00.7,CONT-21457,SHIP-25457,Avocado,Bengaluru,Kolkata,17.69,56.49,3.11,1127,742.44,19.56,227,47.71,52.29,1743,152,264936,126395.07,138540.93,Immediate Delivery,Yellow
